name,ht,rank,rank_points,ace,df,svpt,firstIn,firstWon,secondWon,SvGms,bpSaved,bpFaced
Gregory Carraz,190.0,97.3797468354,438.772151899,11.5569620253,6.98684210526,84.7341772152,51.0379746835,39.2151898734,15.7848101266,13.0886075949,4.54285714286,6.57894736842
Wesley Whitehouse,190.0,405.8,84.4,8.5,5.1,71.8,38.7,29.0,15.8,11.0,3.44444444444,5.4
Mario Ancic,196.0,44.2862068966,1025.46551724,9.50347222222,3.18181818182,79.4896551724,48.7103448276,36.8655172414,15.9310344828,12.7689655172,4.17372881356,5.92105263158
Hyung Taik Lee,180.0,72.6086956522,574.822134387,3.90222222222,2.50234741784,80.5256916996,50.6956521739,34.5019762846,15.5217391304,12.6403162055,4.70562770563,7.56504065041
Andrea Gaudenzi,183.0,85.7647058824,511.0,3.8085106383,4.61290322581,78.5196078431,43.6862745098,29.9411764706,16.8725490196,11.9411764706,5.30107526882,8.54545454545
Flavio Saretta,183.0,88.7194244604,513.611510791,4.34351145038,3.3828125,79.9136690647,46.8129496403,31.1726618705,15.964028777,12.0575539568,5.484375,8.88805970149
Slava Dosedel,183.0,71.6785714286,600.285714286,2.40476190476,3.22448979592,83.3214285714,56.0,35.3571428571,13.2321428571,12.5892857143,5.96296296296,9.76785714286
Mardy Fish,188.0,78.206185567,722.494845361,10.4479166667,3.54044117647,79.3470790378,41.5738831615,32.0378006873,19.2680412371,12.4570446735,4.41732283465,6.61623616236
Gabriel Moraru,180.0,437.0,57.0,1.0,1.0,52.0,32.0,18.0,5.0,8.0,5.0,10.0
Arnaud Di Pasquale,185.0,115.552941176,525.376470588,2.68055555556,4.14814814815,78.9647058824,51.2823529412,32.6235294118,13.2470588235,12.0941176471,4.53846153846,8.29268292683
Ruben Ramirez Hidalgo,183.0,89.6875,486.1640625,3.62831858407,3.67256637168,75.453125,43.8828125,29.453125,14.75,11.5703125,4.94117647059,8.408
Juan Balcells,190.0,94.6933333333,486.16,5.44444444444,2.25757575758,79.8133333333,57.0666666667,38.7866666667,11.8933333333,12.5066666667,4.89552238806,7.64705882353
Emilio Benfele Alvarez,183.0,135.5,291.333333333,4.29411764706,2.47058823529,76.7777777778,44.3888888889,30.3333333333,15.9444444444,11.0555555556,5.75,7.77777777778
Tasuku Iwami,168.0,386.75,81.25,4.0,2.75,64.0,36.25,24.0,12.0,9.25,5.75,8.5
Ilija Bozoljac,193.0,198.2,234.266666667,11.8666666667,4.85714285714,80.4,42.5333333333,33.1333333333,18.6,13.2,3.61538461538,6.61538461538
Jim Thomas,193.0,568.0,37.5,3.0,2.0,52.0,31.0,18.0,12.5,9.0,2.5,6.0
Clemens Trimmel,185.0,192.0,189.0,3.0,4.0,71.0,29.0,22.0,14.0,12.0,4.0,10.0
Wayne Odesnik,180.0,162.452380952,335.642857143,5.85365853659,2.91891891892,83.2142857143,52.380952381,35.8333333333,15.4285714286,12.8333333333,4.825,7.9756097561
Konstantin Kravchuk,190.0,622.0,33.0,5.5,2.5,51.0,28.0,17.5,12.0,8.5,3.5,6.5
Ivo Heuberger,188.0,141.528571429,294.028571429,6.57142857143,3.3064516129,74.0142857143,38.4,27.4571428571,16.8,11.3,4.625,7.54411764706
Jeff Tarango,180.0,87.8292682927,540.073170732,4.94871794872,5.28205128205,86.8536585366,51.0243902439,34.4146341463,17.1951219512,12.9024390244,5.07692307692,8.65
Edwin Kempes,188.0,144.761904762,295.428571429,5.63157894737,4.41176470588,89.7619047619,52.0,36.619047619,18.8095238095,13.7142857143,4.80952380952,8.0
Stefano Cobolli,175.0,400.0,61.0,0.0,3.0,46.0,33.0,19.0,5.0,9.0,2.0,6.0
Lior Mor,175.0,176.0,207.0,1.0,0.0,54.0,28.0,17.0,11.0,8.0,2.0,5.0
Frederico Gil,178.0,154.1,312.9,3.57142857143,2.66666666667,85.9,58.2,37.6,13.8,13.3,6.875,10.2222222222
Dmitry Tursunov,185.0,55.2416666667,827.225,8.43459915612,4.24568965517,85.2958333333,47.4625,35.1125,19.275,13.2958333333,4.76388888889,7.26200873362
Jerzy Janowicz,203.0,667.0,27.0,8.0,1.0,72.0,38.0,26.0,13.0,10.0,3.0,7.0
Julian Alonso,185.0,121.538461538,332.153846154,4.15384615385,5.33333333333,75.0,42.3076923077,28.1538461538,14.8461538462,11.3846153846,5.16666666667,8.61538461538
Tomas Zib,178.0,107.603448276,422.879310345,3.8932038835,2.47826086957,75.2672413793,44.3189655172,29.6120689655,15.2068965517,11.4482758621,4.68518518519,7.83333333333
Wayne Arthurs,190.0,92.6060606061,488.523809524,15.9652173913,5.50892857143,84.6103896104,47.1731601732,38.0822510823,20.341991342,13.619047619,4.06153846154,5.61244019139
Juan Ignacio Chela,190.0,42.9854368932,979.252427184,3.98910081744,3.42175066313,77.7912621359,46.0145631068,31.7111650485,16.0315533981,12.0703883495,4.68518518519,7.5575
Lars Burgsmuller,183.0,102.411428571,423.674285714,4.32919254658,4.04242424242,78.28,45.1485714286,30.7542857143,15.9428571429,11.9485714286,4.64848484848,7.94186046512
Olivier Patience,180.0,126.086956522,348.420289855,4.49253731343,3.32786885246,90.6666666667,57.5217391304,37.6811594203,16.2028985507,13.5362318841,5.5625,9.14925373134
Andrei Pavel,183.0,49.9624277457,894.950867052,5.56923076923,2.44444444444,79.5722543353,51.2658959538,35.4653179191,14.3023255814,12.2485549133,4.50161812298,7.02395209581
Karsten Braasch,180.0,426.0,57.0,7.0,6.33333333333,89.3333333333,46.6666666667,34.3333333333,20.0,12.0,10.0,12.5
Mose Navarra,180.0,212.0,169.0,2.0,7.0,71.0,38.0,31.0,14.0,10.0,3.0,4.0
Alex Lopez Moron,175.0,125.777777778,315.444444444,2.2,5.44444444444,80.6666666667,47.4444444444,31.1111111111,14.5555555556,11.6666666667,5.85714285714,9.5
Werner Eschauer,188.0,109.26,423.7,5.36,3.45652173913,81.8,47.38,32.46,16.58,12.4,4.6875,8.0612244898
Amer Delic,196.0,147.166666667,373.848484848,10.0,3.43103448276,82.8939393939,49.196969697,35.6666666667,16.8787878788,12.8181818182,4.8125,7.35384615385
Steve Darcis,178.0,95.1836734694,568.224489796,5.13333333333,2.54054054054,74.4897959184,44.6530612245,32.5,15.6458333333,11.5102040816,4.04545454545,6.22916666667
Yuri Schukin,188.0,190.541666667,236.291666667,2.95,3.05,76.4166666667,47.7916666667,30.7083333333,14.2916666667,11.6666666667,4.4347826087,7.58333333333
Philipp Petzschner,185.0,193.366666667,287.233333333,7.1,4.07142857143,78.4666666667,42.6,31.7333333333,18.4,12.6,3.55555555556,6.35714285714
Diego Junqueira,178.0,160.25,280.125,2.0,2.14285714286,78.75,55.5,35.375,10.875,12.125,6.28571428571,10.7142857143
Brydan Klein,183.0,618.0,32.0,4.0,7.0,113.0,63.0,40.0,26.0,16.0,6.0,11.0
Dick Norman,203.0,123.941176471,342.156862745,11.2,6.09803921569,90.1960784314,55.0392156863,40.137254902,16.7254901961,13.7450980392,5.24489795918,7.90196078431
Konstantinos Economidis,188.0,152.846153846,300.0,4.66666666667,3.92307692308,79.5384615385,49.0,33.4615384615,15.1538461538,13.0,3.76923076923,7.38461538462
Carlos Cuadrado,180.0,355.125,104.25,2.28571428571,1.85714285714,69.0,46.875,32.375,11.25,10.875,5.57142857143,7.375
Peter Wessels,196.0,150.683333333,350.483333333,8.75,3.05769230769,77.3833333333,48.8166666667,36.35,14.7166666667,12.5333333333,4.12,6.33333333333
Fredrik Jonsson,193.0,139.117647059,295.647058824,6.1875,2.93333333333,79.5294117647,47.0,32.8823529412,15.5882352941,11.8823529412,5.6,7.76470588235
Bjorn Phau,175.0,115.601769912,404.672566372,4.1308411215,3.55555555556,77.2123893805,40.2477876106,27.3185840708,18.0442477876,11.8053097345,4.69444444444,8.23423423423
Potito Starace,188.0,73.9593023256,584.575581395,2.77142857143,2.05426356589,78.5058139535,56.9186046512,37.0,11.023255814,11.8488372093,5.23076923077,7.89221556886
Evgeny Korolev,185.0,97.5393258427,447.516853933,5.04761904762,3.97647058824,79.0112359551,46.1573033708,32.8636363636,15.7386363636,11.9213483146,5.05952380952,7.93181818182
Alex Corretja,180.0,33.5755102041,1425.15510204,4.89565217391,3.33333333333,79.2775510204,42.3224489796,30.1020408163,19.5163934426,12.3795918367,4.71428571429,7.42978723404
Bernardo Mota,178.0,340.0,80.0,3.5,2.0,76.3333333333,49.3333333333,33.3333333333,11.6666666667,11.3333333333,6.0,7.66666666667
Christopher Koderisch,180.0,1355.0,1.0,2.0,3.0,53.0,30.0,15.0,10.0,7.0,4.0,8.0
Jan Frode Andersen,190.0,219.555555556,172.222222222,5.0,2.44444444444,82.0,52.6666666667,33.3333333333,14.7777777778,12.2222222222,5.875,8.88888888889
Glenn Weiner,188.0,207.533333333,217.4,8.6,4.46666666667,72.3,40.9,30.3,14.5333333333,11.9,3.46428571429,6.3
Daniele Bracciali,180.0,84.8333333333,521.333333333,7.7972972973,3.18309859155,80.0128205128,42.1538461538,31.2179487179,19.2051282051,12.4102564103,4.21052631579,6.92105263158
Jay Gooding,188.0,708.0,17.0,2.0,0.0,50.0,30.0,15.0,10.0,8.0,3.0,7.0
