htDiff,ageDiff,rankDiff,rank_pointsDiff,aceDiff,dfDiff,svptDiff,firstInDiff,firstWonDiff,secondWonDiff,SvGmsDiff,bpSavedDiff,bpFacedDiff,handDiff,h2hDiff,result
0.0,-2.9295003422,-10.9641609192,393.344238281,0.621138572693,0.193712949753,-4.6625289917,-4.57648468018,-1.45227813721,-0.109157562256,-0.484406471252,-0.677574157715,-1.07554483414,0,-3,1
-2.0,-2.2915811089,9.12993621826,-144.969055176,-1.77036476135,-0.729483127594,-2.03829956055,-0.0685424804688,-1.13875198364,-0.752126693726,-0.489057540894,0.00835847854614,-0.0197567939758,0,0,0
-8.0,1.2566735113,-116.450592041,1069.47961426,0.0265960693359,-1.17575955391,-6.52153778076,-10.9469451904,-5.73472213745,2.95049476624,-0.559268951416,-0.835301876068,-1.19931697845,0,0,1
0.0,2.1519507187,4.53225708008,17.9378662109,4.29354858398,-0.0903224945068,4.85887145996,-4.94677352905,-0.724193572998,4.87177371979,0.75645160675,-0.141129016876,-0.384677410126,0,1,0
-7.0,7.0499657768,1.0550994873,-474.554382324,-2.79174470901,-0.236743450165,-0.258079528809,-1.00202560425,-3.04980278015,0.132520675659,-0.398818016052,0.793478488922,1.52055644989,0,-3,1
-3.0,9.1526351814,45.2250061035,-57.5249938965,1.79999995232,2.09999990463,4.47499847412,-3.5,-3.90000152588,2.89999961853,-0.574999809265,0.449999809265,0.675000190735,0,0,0
3.0,-4.0684462697,-101.577774048,185.25,1.34166669846,-0.191666603088,-10.7027740479,-12.1666679382,-4.59722137451,1.23333358765,-1.69444465637,-2.05277776718,-3.4055557251,0,0,1
0.0,6.0889801506,-34.6629867554,260.72265625,-0.26868057251,-0.66034245491,-2.14668273926,-4.55639266968,-2.91054344177,2.62651157379,-0.0534172058105,-0.688893079758,-0.999754428864,0,0,0
-10.0,0.9062286105,-93.53150177,2020.86169434,-1.568754673,-0.714608430862,2.06104278564,-3.10504150391,-1.55848312378,3.92938327789,0.370902061462,0.243101119995,0.0687212944031,0,0,1
-26.0,6.9431895962,-137.056381226,359.571228027,-13.8497447968,-0.471695899963,-16.5916671753,-7.67283248901,-11.945602417,-5.52076053619,-2.87646102905,0.473964691162,1.9056725502,-1,0,0
-5.0,-3.0499657768,-22.4206047058,-44.3170166016,-6.59106636047,-1.74819397926,-0.926231384277,1.85593032837,-3.13288497925,-1.66448974609,-0.561058998108,0.805501461029,1.95151376724,0,0,1
-13.0,4.0328542094,19.6933116913,-530.648498535,-6.67204523087,-0.313354969025,-5.92325592041,3.46901321411,-3.30822372437,-5.1703748703,-1.39632320404,0.381896495819,1.49992322922,0,-1,0
15.0,0.3504449008,-51.054107666,1107.80224609,1.57904076576,-0.643314838409,2.65418243408,0.45938873291,3.11539840698,1.35374164581,0.329769134521,-0.421205997467,-1.35309696198,-1,0,1
2.0,1.1526351814,-0.0164642333984,-7.20422363281,-4.46442747116,1.16798424721,2.66864013672,-4.08893585205,-5.72463607788,2.88735198975,-0.291831016541,1.5171277523,2.52239751816,0,0,1
-5.0,-3.4250513347,-26.3435897827,495.936340332,-3.94328951836,-0.35506939888,-1.09938049316,2.10091781616,-1.25503921509,-1.53529834747,-0.276124954224,0.311064004898,0.818761825562,0,4,0
0.0,3.5154004107,8.77565002441,-329.988769531,3.51279783249,1.7436273098,12.6358261108,2.25574111938,2.09674453735,4.78628540039,1.59132099152,1.1627869606,1.6795873642,0,0,1
13.0,-5.4647501711,21.2970943451,-569.632995605,-0.731267929077,1.892111063,-3.80173492432,7.98615264893,4.41464233398,-6.24484920502,-0.469929695129,-0.0925345420837,-0.289420127869,1,0,0
0.0,11.2580424367,-177.707061768,613.280761719,-0.672826051712,0.0524456501007,-0.644569396973,-1.375,-3.86331748962,0.416303634644,-0.731249809265,0.493478298187,0.852989196777,0,0,1
-2.0,3.7344284736,13.2910766602,-46.3934326172,0.565027236938,-0.558469772339,-2.88925170898,-4.12568283081,-3.14025497437,0.96284198761,-0.542805671692,-0.65318775177,-0.630965709686,0,0,0
21.0,-4.4271047228,187.155319214,-2176.82836914,9.62861728668,0.348544836044,10.6598892212,9.68794631958,9.43100357056,0.078369140625,1.60239696503,0.132437229156,-0.230219841003,1,0,1
-13.0,0.7227926078,31.6763057709,-645.499328613,-3.70704293251,-1.04401946068,2.51358032227,-0.0787048339844,-3.87621307373,1.07005119324,-0.254325866699,1.219186306,2.4395866394,0,2,0
-7.0,-0.0492813142,30.9745121002,-965.140197754,1.76146507263,0.839551687241,-3.68267059326,-4.7459602356,-2.19917106628,0.0567626953125,-0.34620475769,-0.466528892517,-0.45677280426,0,-4,1
5.0,-5.234770705,40.4764137268,-447.645935059,-3.21773195267,0.507927179337,-1.10388183594,-5.13743972778,-5.8980140686,1.47043132782,-0.56964302063,0.873747587204,1.81932640076,0,0,0
10.0,-4.539356605,29.7627773285,-572.078857422,2.69992637634,2.6515481472,4.96156311035,2.33395767212,2.47298049927,0.75163269043,0.763597488403,0.186549186707,0.295428752899,0,0,1
7.0,-15.1813826146,49.4382133484,-383.28729248,1.87446546555,1.03935742378,0.0560455322266,0.834014892578,2.3813495636,-1.24581241608,0.12961101532,-0.318068504333,-0.577579021454,0,0,0
5.0,0.1341546885,173.387710571,-1017.64251709,8.41171455383,1.18949174881,14.6607437134,8.82827377319,8.29381942749,3.39201164246,2.0520029068,0.597760677338,0.375538349152,1,0,1
-2.0,2.2012320328,0.0782699584961,-157.490722656,-0.386836528778,0.429435968399,-2.05573272705,-6.80891418457,-4.60639762878,2.19621944427,-0.368437767029,-0.05317902565,0.217064857483,0,0,0
7.0,-10.0068446269,11.9985542297,-39.0902709961,5.3717622757,1.91989445686,7.63286590576,2.27925491333,4.78778266907,2.68582344055,1.563164711,-0.373265743256,-0.818946361542,0,-1,1
-16.0,6.6721423683,-150.358276367,637.596069336,-8.66177654266,-0.967145204544,-11.1605300903,-3.31301879883,-4.95840454102,-4.49992275238,-1.74262523651,-0.200171709061,0.0716404914856,-1,0,0
-16.0,2.6310746065,-142.052703857,492.381164551,-7.53129673004,0.44210767746,-3.83263397217,-5.00272369385,-6.14064788818,0.0277080535889,-0.700643539429,0.303933620453,1.11776351929,-1,0,1
-2.0,-1.0102669405,-153.911239624,551.710144043,-1.09963798523,-0.9692029953,2.14492797852,4.19384002686,1.88224411011,-0.639492034912,0.135869979858,0.690217494965,0.51630449295,0,0,0
7.0,3.1649555099,-47.9511032104,125.131774902,-1.53309464455,0.312462687492,-3.59571075439,2.01430892944,-0.82349395752,-2.76863479614,-0.859272003174,-0.0530710220337,0.0125226974487,0,0,1
3.0,-3.8439425051,75.881149292,-1255.60461426,0.951879501343,1.45981788635,-3.24517822266,0.920280456543,1.06742095947,-2.98352909088,-0.0565309524536,-0.343137025833,-0.131491184235,1,0,0
0.0,-1.3196440794,39.6452522278,-255.292663574,1.00019979477,0.86512362957,5.13487243652,8.71967315674,7.26037597656,-0.921190261841,0.558060646057,0.211492538452,-0.764166355133,0,0,1
25.0,0.9555099247,41.2987136841,-1191.72094727,14.8972787857,0.848781347275,5.27599334717,5.28621673584,10.997795105,-0.518660545349,1.32484054565,-1.52824831009,-2.90738177299,0,-1,0
-10.0,-2.1765913758,25.8076095581,-690.679443359,-6.83099412918,0.442701816559,-0.0934677124023,1.54892349243,-2.78026580811,-1.72212600708,-0.497219085693,1.05105829239,2.10397100449,1,2,1
-5.0,5.015742642,-2.31005859375,-50.7901611328,-2.54367733002,-0.0785706043243,-5.97812652588,-6.38660049438,-4.95383834839,-0.238471984863,-1.00125026703,-0.0784893035889,0.197830677032,-1,1,0
13.0,-10.8993839835,83.24584198,-352.488555908,0.524479150772,-0.805729150772,2.77030944824,-1.20729446411,-1.47187423706,1.76093673706,-0.000520706176758,0.239583492279,0.670832633972,-1,0,1
-3.0,1.4757015743,173.487014771,-679.505371094,-0.576839923859,-1.57683968544,7.92315673828,3.70779037476,-2.34523773193,0.793290138245,1.12662315369,2.73593091965,5.17424201965,-1,0,0
-5.0,6.2395619438,-23.0197906494,429.859558105,0.74783039093,-0.457958221436,-2.65405273438,-0.796215057373,0.185688018799,-0.241394042969,-0.0823497772217,-0.711498737335,-1.1103644371,0,0,1
10.0,6.5462012321,-1.69924926758,-37.5474853516,1.2952914238,-0.631150364876,3.75651550293,1.65379714966,2.23085784912,0.43931388855,0.486640930176,0.310850381851,0.296595096588,0,0,0
-10.0,6.1793292266,92.1342163086,-440.819244385,-4.13343143463,0.285617351532,-1.16065979004,3.02914810181,0.494857788086,-2.94588279724,-0.423680305481,0.403118133545,0.694498062134,0,0,0
-5.0,1.2539356605,-186.666671753,792.42980957,2.65204715729,-1.69883036613,-11.3567276001,3.32748413086,8.04386138916,-7.09064388275,-0.704677581787,-4.20760250092,-6.67251491547,-1,0,1
-7.0,6.984257358,-29.7088127136,206.316345215,-8.52110290527,-1.45513319969,-14.637008667,-4.32490539551,-8.91463661194,-5.02921390533,-2.36527252197,-0.635931491852,0.429087162018,0,0,0
0.0,5.1937029432,-36.7042503357,796.33416748,1.99859333038,3.01027488708,2.06896209717,-3.60088729858,-0.275321960449,2.28382301331,0.646483421326,-0.00828742980957,-0.0607948303223,0,1,1
5.0,4.7145790554,-114.185081482,186.506790161,-4.76065921783,-2.37984514236,-4.94186401367,6.94379806519,0.154067993164,-6.21414661407,-1.03875923157,1.14244174957,1.66957378387,0,0,0
7.0,9.6536618754,-67.6811523438,1163.64038086,0.283834457397,-0.159817934036,-1.98339080811,-5.19885253906,-2.77456665039,0.890672683716,-0.0363264083862,-0.399720191956,-0.0827941894531,0,-1,1
0.0,1.2731006161,-49.6605224609,1284.60144043,-1.13739728928,-0.631335258484,-1.11343383789,1.59741973877,1.12688064575,0.00181007385254,0.139114379883,-0.252058029175,-0.643788814545,-1,3,0
0.0,6.1848049281,-101.261856079,541.131225586,5.45491361618,1.09710979462,1.92138671875,3.16300582886,7.25664520264,-0.210403442383,0.944508552551,-1.00578045845,-2.64277410507,1,0,1
-3.0,5.9712525667,9.17043304443,136.93347168,0.186141967773,-0.773657083511,-0.592750549316,-9.25954818726,-5.73887062073,4.30501556396,-0.215085029602,0.0734515190125,0.310758113861,-1,-1,0
-8.0,7.7618069816,-14.1676635742,217.836975098,-1.15434026718,-0.708810567856,1.41972351074,5.66481018066,4.70853042603,-1.45790958405,0.299314498901,-0.219578504562,-0.93399143219,0,0,0
-7.0,8.0876112252,-47.4342536926,828.640869141,-2.53807353973,0.430274963379,-4.06436920166,-2.96422195435,-2.48532104492,0.220489501953,-0.353516578674,-0.944954156876,-1.00412845612,0,0,1
5.0,7.5728952772,-189.722824097,1453.64624023,-2.35307025909,-1.77886581421,-1.53101348877,3.11067199707,1.39805221558,-1.93670845032,-0.500612258911,0.689565658569,0.22077703476,0,0,0
5.0,-0.3312799452,-13.5131988525,158.065673828,4.1055893898,0.392380237579,1.55381774902,-0.19645690918,2.59178161621,1.44094657898,0.637751579285,-0.593618154526,-1.25628805161,0,-2,1
10.0,-0.0821355236,-26.8152999878,220.616516113,-0.291847229004,1.19300127029,3.97583007812,11.0750389099,7.18362045288,-3.72763252258,0.747114181519,0.279220819473,0.270202159882,1,-1,0
10.0,-6.0917180014,31.0185813904,-660.648010254,1.66112709045,-0.653628349304,-2.44541168213,-4.85643768311,-4.02934646606,0.363443374634,-0.450475692749,0.206930398941,0.882271766663,0,0,1
3.0,2.507871321,-157.203521729,562.272888184,2.09658002853,-0.836223602295,0.788047790527,4.67967224121,4.16497802734,-1.70207023621,0.144508361816,0.36921954155,-0.367774486542,1,0,0
15.0,-2.8774811773,-9.66062164307,78.0372924805,3.43770027161,1.12614154816,4.2892074585,1.1121711731,1.84038162231,0.599590301514,0.703078269958,0.193794488907,0.539254665375,0,0,1
8.0,-2.4394250514,-148.374008179,476.634521484,1.01472043991,-0.656686782837,-4.27645111084,-0.25399017334,-0.456336975098,-2.59106636047,-0.670659065247,0.386976242065,0.303143501282,0,1,0
13.0,-3.5126625599,212.008117676,-1169.06774902,2.60975599289,-0.813008189201,-10.7208633423,-15.9647674561,-9.62601470947,-1.37398433685,-1.3279132843,0.69918680191,2.22222232819,0,0,0
15.0,7.7125256673,61.6554107666,-155.432434082,7.23648643494,1.60135126114,7.74324035645,5.25,6.82432365417,-0.844594955444,1.07432460785,-0.93243265152,-1.45270252228,0,0,1
2.0,3.0362765229,-47.8376617432,122.494567871,-1.24783539772,0.521645188332,7.24566650391,5.45671081543,1.70021820068,0.895020484924,0.799783706665,0.975108385086,1.5573592186,0,0,0
13.0,0.1423682409,-58.0981826782,605.739379883,4.25151491165,0.336363554001,4.85454559326,6.30302810669,7.62303161621,-0.0721206665039,1.39878845215,-0.409696817398,-1.38545465469,0,1,1
5.0,-3.4962354552,16.715057373,-265.676330566,3.69781589508,0.203100919724,-2.63645935059,-4.60542678833,-0.858163833618,1.44331550598,-0.240756034851,-0.147286891937,-0.954686641693,0,0,0
-3.0,-3.8056125941,33.230430603,-125.377655029,-2.38260865211,1.88985514641,4.20115661621,-0.400867462158,-2.26086997986,2.52811527252,0.182608604431,1.35101461411,1.84231853485,0,0,1
13.0,-4.1834360027,45.9920845032,-628.702209473,2.72916245461,0.705343723297,2.24549102783,4.84766769409,5.37210655212,-1.85324192047,0.697751998901,-0.320788621902,-0.677810192108,1,-1,0
20.0,-15.7891854894,31.24451828,-308.637756348,1.94654011726,0.307970523834,-6.06611633301,1.8797492981,1.70966148376,-3.79624652863,-0.457919120789,-0.841569423676,-1.41454601288,0,0,1
5.0,-9.7385352498,69.6076278687,-645.659606934,-0.235785007477,-1.39650428295,-1.56302642822,5.73556518555,2.52233886719,-4.50413417816,-0.318102836609,0.0142879486084,0.327385902405,1,0,0
-6.0,-1.3415468857,119.980453491,-662.290588379,-4.47008514404,-1.77167272568,-13.4261245728,-10.4224662781,-7.30769348145,-2.04029369354,-2.5543346405,0.428571224213,0.0293040275574,0,0,1
-10.0,4.4873374401,-9.44148254395,34.569152832,-1.29609942436,-0.09397149086,-1.19770050049,-3.63563919067,-2.15070915222,1.55939674377,-0.135638237,1.03102850914,0.763298034668,1,0,0
3.0,8.0492813141,-66.1895446777,923.177124023,6.67574644089,0.132879257202,2.07132720947,0.243057250977,3.27832794189,1.4326877594,0.778593063354,-1.12004542351,-1.87297010422,0,-1,1
-15.0,0.1642710473,-35.1950454712,160.688201904,0.153102874756,1.33603620529,0.413116455078,-6.07332229614,-3.97472381592,2.76176166534,-0.0132627487183,-0.0802803039551,0.24644613266,1,0,1
17.0,-5.4127310062,-7.50668334961,451.99230957,3.39080476761,-0.0942251682281,-5.54788208008,-3.48234939575,0.630588531494,-0.792505264282,-0.263999938965,-1.36923074722,-2.27198410034,0,0,1
18.0,2.5708418891,183.924804688,-1170.06774902,8.35975646973,2.77032518387,11.4458007812,-0.381435394287,4.54065132141,3.04268264771,1.08875370026,-0.80081319809,-1.19444465637,0,0,0
18.0,-0.0465434634,-78.7994842529,565.696105957,4.54155826569,1.13831174374,2.60778808594,2.91883087158,3.91415786743,0.178960800171,0.880390167236,-0.33610367775,-0.888701438904,0,0,1
17.0,-8.3175906913,52.9385147095,-397.969024658,-1.92200255394,1.08985519409,-2.19561004639,0.00579833984375,-2.53763771057,-1.00562286377,-0.609310150146,0.971014499664,1.38050031662,0,0,0
18.0,-12.4134154688,27.8875389099,-566.019836426,1.65230059624,-0.421099901199,-3.31245422363,2.77777481079,1.68911170959,-3.02289485931,-0.446015357971,-0.172839641571,-0.576655387878,0,0,1
5.0,-2.2724161533,203.806030273,-880.631835938,3.12532615662,0.218575000763,-8.10667419434,-6.49459075928,-2.08877182007,-1.73032474518,-1.722864151,0.248414516449,-0.664677619934,0,0,0
0.0,-6.8993839835,102.113449097,-1030.94885254,-7.15763044357,-0.0712852478027,-6.42820739746,-1.74849319458,-6.18774986267,-3.57580280304,-1.37098407745,-0.0737953186035,1.46536159515,0,-1,1
2.0,-2.1437371663,-10.8002853394,111.078186035,-0.951009273529,-0.738483667374,-2.59534454346,1.7748374939,1.23469924927,-1.21165180206,0.0590524673462,-0.774550914764,-1.09820365906,-1,-2,0
3.0,9.2183436003,28.0158882141,-597.735534668,1.13657522202,-0.639731764793,5.16278839111,-0.319953918457,-0.606555938721,1.873046875,0.25695514679,1.07231473923,1.54412460327,0,-2,1
21.0,-1.993155373,13.3038864136,-314.0859375,6.93702840805,0.265779733658,2.98216247559,-0.176891326904,4.63337898254,2.11450099945,1.04057216644,-0.922631263733,-2.01171731949,0,-1,0
