htDiff,ageDiff,rankDiff,rank_pointsDiff,aceDiff,dfDiff,svptDiff,firstInDiff,firstWonDiff,secondWonDiff,SvGmsDiff,bpSavedDiff,bpFacedDiff,handDiff,h2hDiff,result
-5.0,2.1245722108,-266.0,3419.0,2.0,-1.0,-28.5,-32.0,-11.0,1.0,-1.0,-1.0,-3.0,0,1,1
0.0,2.9787816564,34.0,-461.0,-5.40000009537,-0.400000095367,-26.4000015259,-9.0,-10.3999996185,-10.0,-4.60000038147,1.59999990463,2.0,0,-1,0
-5.0,-2.6611909651,-40.3333320618,2327.0,-6.66666698456,-0.777777671814,-14.888885498,4.33332824707,0.777774810791,-8.0,-0.111110687256,-0.555555820465,-0.666666984558,1,1,1
0.0,-6.0506502396,-66.3333358765,4621.33349609,13.5000009537,-1.49999976158,7.83333587646,5.66666793823,10.5,2.5,2.66666698456,-2.49999976158,-4.5,0,1,1
-10.0,-5.672826831,18.6666679382,-465.0,-10.0,-4.66666698456,-34.3333358765,-17.0,-10.3333320618,2.33333396912,1.0,-18.6666660309,-21.0,-1,1,1
-20.0,-6.160164271,49.5,-1072.0,-16.1666679382,-0.75,28.25,13.1666641235,6.58333587646,11.0,3.08333396912,-1.33333325386,-1.0,1,-1,0
0.0,-4.0410677619,300.5,-471.5,-0.5,-1.25,5.25,12.75,7.25,-3.25,2.75,-1.0,-1.25,0,-1,0
-5.0,1.6783025325,53.0,-162.0,-8.0,9.0,-26.0,-30.0,-20.6666641235,0.0,-2.0,-3.66666650772,-2.0,0,-1,0
0.0,-3.5154004107,-39.5999984741,10731.0,1.66666650772,0.766666650772,16.6999969482,8.5,10.8333320618,6.46666622162,3.56666660309,-1.03333330154,-1.63333368301,-1,2,1
16.0,2.3216974675,-31.1428565979,960.285705566,17.75,0.357142925262,23.7857131958,24.5714263916,23.75,3.8571434021,4.1071434021,0.857142925262,-1.17857170105,-1,-1,0
-13.0,-6.636550308,75.5,-2412.0,1.19999980927,2.20000004768,11.9000015259,9.0,3.95000076294,-1.55000019073,0.699999809265,2.09999990463,3.25,0,-1,0
-10.0,2.5817932923,-40.8000030518,190.0,-8.73333358765,0.400000095367,-30.9333343506,-7.4666633606,-10.8666687012,-10.3333339691,-5.0,-2.40000009537,-3.0,0,-1,0
-10.0,-2.8774811772,-66.0,4265.0,-1.58333349228,-4.0,27.5833358765,21.0,18.1666679382,7.08333396912,6.58333396912,-4.08333349228,-4.5,0,1,1
5.0,-4.7419575633,28.1428565979,-3855.0,-3.875,-0.571428537369,-34.8392868042,-21.6071434021,-13.9464302063,-8.55357170105,-5.10714244843,-1.57142853737,-2.35714292526,0,-1,0
10.0,-4.1560574949,-9.23333358765,226.0,4.96666669846,0.633333683014,-16.1666641235,-9.09999847412,-3.70000076294,-5.36666679382,-1.0,-0.766666412354,0.033332824707,0,2,1
-8.0,-5.2019164956,81.6666641235,-1897.28564453,-10.3809528351,-0.285714387894,16.9523773193,17.0952339172,1.23809814453,-2.57142829895,-0.238095283508,6.33333301544,8.8571434021,0,-1,0
-20.0,12.219028063,76.25,-845.25,-5.5,3.25,55.5,35.0,18.75,9.75,5.25,4.25,5.75,0,-1,0
-23.0,-1.6481861739,46.0,-2720.0,-13.1999998093,-1.0,11.6999969482,11.5999984741,5.59999847412,-3.79999923706,-2.79999923706,3.0,2.39999961853,0,1,1
-13.0,-2.1848049281,58.6666641235,-2880.0,-7.99999952316,-2.0,-14.3333358765,-13.6666641235,-11.3333320618,-1.0,-3.66666698456,0.333333492279,0.333333015442,0,-1,0
-5.0,5.7686516085,-53.1666641235,687.333374023,0.333333492279,-0.16666662693,-4.83333587646,-6.5,12.0,2.0,1.33333301544,-2.16666674614,-6.66666650772,-1,1,1
2.0,-0.9609856263,-27.0,2062.0,-2.40000009537,-0.844444513321,21.3777770996,29.6666641235,21.0444431305,-0.333333969116,5.28888893127,-0.622222423553,-1.33333349228,1,1,1
-5.0,0.8980150582,74.0,-978.5,5.0,-0.5,11.0,-5.0,-9.5,8.0,-1.0,2.5,5.0,0,-1,0
3.0,-7.6358658453,-29.0,4035.0,4.16666698456,0.16666674614,4.83333587646,1.66666793823,3.16666793823,1.83333396912,1.33333301544,0.5,0.5,-1,1,1
18.0,-1.9575633128,-0.666667938232,15.0,7.25,2.16666674614,-8.91666412354,-6.25,-0.666667938232,-4.33333396912,-3.75,0.91666674614,-1.25,0,1,1
-22.0,-12.0273785079,-93.5,2173.5,-0.699999809265,-4.25,-5.75,-2.84999847412,-0.75,1.75,0.550000190735,-0.800000190735,-1.44999980927,0,1,1
2.0,-3.3702943189,-66.0,1229.0,-1.5,2.83333349228,-31.5,-20.0,-11.5,-2.83333396912,-4.66666603088,-4.66666650772,-8.16666698456,0,1,1
0.0,0.7036276523,115.0,-11282.0,10.3333339691,-1.16666674614,41.5,33.5,21.8333320618,0.333333969116,5.83333301544,2.5,4.83333349228,0,1,1
8.0,-0.3969883641,31.0,-11119.2861328,-3.14285755157,-1.0,-2.7142868042,-2.4285697937,-11.4285697937,2.28571414948,0.142857551575,0.285714387894,2.57142877579,0,-1,0
5.0,-3.5865845311,-6.3571434021,70.7142944336,1.0,-1.85714292526,9.2142868042,15.6785736084,11.5,-2.6071434021,2.3928565979,-0.357142925262,-0.82142829895,1,1,1
11.0,-4.1095140315,-7.0,1080.0,-6.36666679382,-0.866666793823,-41.9000015259,-29.0,-20.8666687012,-7.86666584015,-7.69999980927,-2.59999990463,-3.5,0,-1,0
-7.0,-2.1546885694,-116.0,4489.0,-7.66666650772,-0.5,-16.0,-1.16666412354,-3.0,-5.0,-2.16666603088,-1.83333349228,-2.5,0,1,1
10.0,-0.8733744011,28.5999984741,-3906.0,-0.0749998092651,1.80000019073,-1.125,-2.34999847412,-0.575000762939,-4.32500076294,-0.25,1.40000009537,2.69999980927,0,-2,0
12.0,0.0574948666,12.0833358765,-59.8333129883,12.25,1.83333325386,24.25,4.91666412354,13.75,9.5,1.66666603088,3.16666650772,0.833333015442,0,1,1
-3.0,-7.4387405887,9.79999923706,-765.285644531,-3.91428565979,1.11428570747,13.8857116699,5.82857131958,0.771430969238,4.62857246399,0.228571891785,1.79999995232,2.25714302063,0,-1,0
-18.0,2.4147843942,26.25,-546.25,-7.19999980927,1.75,30.1999969482,12.0999984741,6.34999847412,7.45000076294,1.95000076294,4.75,5.64999961853,0,1,1
-15.0,2.8774811773,25.8333339691,-2286.66650391,-7.99999952316,-4.5,-18.1666717529,-13.1666641235,-8.33333206177,1.66666698456,-2.66666698456,-2.83333325386,-4.33333349228,0,-1,0
13.0,-5.9986310746,-22.0,3758.33349609,15.3333339691,-0.83333325386,3.83333587646,-7.33333206177,-5.0,8.83333396912,-0.5,1.16666674614,0.0,0,1,1
-45.0,-11.7727583846,-9.5,955.0,-26.7000007629,-3.75,-31.75,-30.0999984741,-29.75,0.0,-7.44999980927,1.19999980927,1.80000019073,0,1,1
-3.0,4.9089664614,2.0,-200.0,-6.0,2.375,-10.875,-14.25,-17.0,3.25,-2.25,-1.375,-0.5,0,-1,0
0.0,0.2710472279,-49.1428565979,11584.5722656,-0.857142448425,-0.142857074738,-13.0,-12.0000038147,-6.5714302063,-1.42857074738,-2.28571414948,-3.42857146263,-4.00000047684,-1,-1,0
7.0,8.3915126625,12.0,-2995.0,10.5,1.16666674614,8.16666412354,2.5,7.0,3.33333206177,2.66666603088,-0.166666507721,-1.0,0,1,1
7.0,1.0978781657,79.75,-4537.5,4.375,1.5,31.125,13.5,12.375,6.375,2.75,3.5,4.0,0,-1,0
13.0,5.0978781657,-41.0,1639.28564453,5.91428565979,-2.71428561211,-42.485710144,-26.0285682678,-15.1714286804,-4.62857246399,-3.62857246399,-6.0,-8.25714302063,0,1,1
8.0,-0.2464065709,-3.0,395.0,9.33333301544,4.77777767181,9.55555725098,-1.0,0.888889312744,-1.33333301544,1.11111068726,0.888888835907,3.00000047684,-1,-1,0
0.0,-4.6872005476,-101.0,1587.0,-6.5,0.125,-51.625,-36.75,-22.1666641235,-4.75,-6.75,-2.29166650772,-5.0,0,1,1
5.0,-6.0369609856,33.1428565979,-1090.28564453,-6.16666698456,0.476190328598,-10.7857131958,-4.5714263916,-7.66666793823,-5.52380943298,-3.3571434021,1.14285707474,1.92857170105,1,-1,0
-5.0,0.0547570157,-8.0,2670.71435547,-0.839285850525,0.714285612106,20.4107131958,12.1785697937,5.9464302063,5.55357170105,2.67857170105,2.0,3.35714292526,0,1,1
11.0,-4.566735113,-6.0,2113.33349609,12.8333339691,1.61111116409,-4.94444274902,-11.9999961853,-4.94444274902,2.16666793823,-0.888889312744,-1.61111092567,-2.16666650772,-1,0,0
25.0,-0.438056126,5.0,-665.0,3.69999980927,0.125,11.375,15.8499984741,14.5,-2.75,2.44999980927,-0.824999809265,-1.80000019073,0,1,1
-2.0,-3.6358658453,-13.0,3215.0,-3.29166698456,0.33333325386,-7.375,-7.25,-7.29166793823,1.45833396912,-2.25,-1.0,-1.0,0,-1,0
-3.0,4.9500342232,-7.0,1145.0,-4.5,-0.569444417953,9.40277862549,11.4166641235,3.94444274902,1.41666603088,1.63888931274,0.402777671814,0.666666507721,1,1,1
0.0,-4.8186173853,-8.0,1250.0,-11.1666669846,-1.11111116409,-16.7222213745,-2.33333587646,-6.22222518921,-6.0,-3.61111068726,-0.222222328186,-0.833333492279,1,-1,0
3.0,-5.6399726215,-4.19999694824,9.0,-0.599999904633,-1.40000009537,2.59999847412,-14.2000007629,-2.79999923706,11.0,3.0,-0.599999904633,-1.0,0,1,1
-10.0,0.7857631759,249.0,-1051.0,-1.0,-1.0,-22.25,-41.75,-24.5,5.75,-0.5,-1.5,1.5,-1,-1,0
-5.0,-4.7282683094,274.0,-68.0,-4.0,5.0,-7.0,-15.0,-9.0,-2.0,0.0,-3.0,0.0,0,-1,0
7.0,-1.0485968514,-0.25,1.5,12.25,2.83333349228,29.25,14.25,20.75,9.16666603088,3.33333396912,-0.166666507721,-3.16666698456,0,1,1
0.0,1.1362080767,-42.1666679382,407.0,2.83333349228,2.5,13.1666641235,7.5,11.5,3.83333206177,1.33333396912,-1.5,-4.5,0,-1,0
0.0,0.4079397673,-39.8333282471,621.000061035,1.33333349228,-0.83333337307,-24.8333358765,-17.8333358765,-5.0,-4.0,-4.00000095367,-1.50000023842,-4.33333349228,0,-1,0
-18.0,0.0848733745,-80.0,438.0,-8.19999980927,2.5,24.6999969482,17.5999984741,12.0999984741,7.20000076294,2.70000076294,2.0,0.39999961853,0,-1,0
0.0,-11.0390143737,-124.199996948,1345.0,4.80000019073,-1.59999990463,17.5999984741,6.40000152588,5.20000076294,14.2000007629,1.80000019073,-3.20000004768,-6.59999990463,0,1,1
